id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
11qh54D0PKkBwelpDxxiEU,Girl Crush,Little Big Town,67,10/21/2014,0.5,0.225,0,-10.22,1,0.842,0,0.112,0.355,173.788,193320,3
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Trey Songz,68,6/23/2015,0.733,0.408,7,-7.834,0,0.679,3.92E-05,0.11,0.291,94.947,197854,4
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,78,11/13/2015,0.73,0.703,0,-5.672,0,0.109,0,0.0657,0.595,138.113,192120,4
3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,Lil Wayne,59,1/23/2015,0.887,0.673,10,-6.846,0,0.0743,4.06E-05,0.124,0.491,105.113,219227,4
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,78,8/25/2014,0.628,0.593,8,-5.036,1,0.093,1.65E-06,0.096,0.104,125.026,197267,4
5Eg4TsPcqNbIjd8ADMZosg,Chains,Nick Jonas,58,11/20/2015,0.589,0.611,0,-5.881,0,0.0151,0,0.0757,0.121,76.006,203107,4
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),Nicki Minaj,67,6/29/2015,0.589,0.658,11,-5.288,0,0.0242,0,0.118,0.251,77.521,223973,4
4scpF6J5uMBvoh6sFB7EL1,No Type,Rae Sremmurd,71,1/6/2015,0.891,0.486,6,-7.803,1,0.0158,3.78E-06,0.0925,0.239,125.01,200080,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,77,9/9/2014,0.484,0.731,1,-6.694,1,0.431,0,0.151,0.51,101.654,204280,4
7obNBsUSZNwvXq7IOo0deg,Classic Man (feat. Roman GianArthur),Roman GianArthur,18,8/14/2015,0.788,0.595,8,-5.79,1,0.15,0,0.291,0.587,94.068,224827,4
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Elle King,70,2/13/2015,0.612,0.921,7,-2.882,1,0.0183,0,0.0576,0.446,139.988,202173,4
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Meghan Trainor,72,1/9/2015,0.655,0.782,1,-4.789,1,0.375,0,0.317,0.832,79.427,184227,4
7rl1z4j7MurMDnn9rHh4M2,Marvin Gaye (feat. Meghan Trainor),Meghan Trainor,57,1/29/2016,0.795,0.616,1,-5.281,0,0.417,0,0.349,0.815,110.015,190453,4
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),John Legend,76,1/9/2015,0.63,0.53,0,-7.259,1,0.4,0,0.177,0.417,108.038,225053,3
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,71,1/1/2014,0.729,0.65,5,-3.539,1,0.0702,6.69E-05,0.0829,0.347,110.02,209160,4
4rvD0Pq9MEoDyyoCGPm7zS,The Hanging Tree - Rebel Remix,Jennifer Lawrence,47,1/13/2015,0.83,0.491,7,-6.418,1,0.0395,0.00532,0.146,0.388,113.014,147787,4
2JI71GHwq2LN8mtq3iCLYo,CoCo,O.T. Genasis,60,11/10/2014,0.886,0.628,8,-5.949,1,0.00215,1.15E-05,0.31,0.178,119.906,239574,4
0puf9yIluy9W0vpMEUoAnN,Bang Bang,Nicki Minaj,76,10/14/2014,0.706,0.786,0,-3.417,0,0.26,0,0.38,0.751,150.028,199387,4
64GRDrL1efgXclrhVCeuA0,Lay Me Down,John Legend,71,11/6/2015,0.468,0.19,4,-11.138,1,0.919,0,0.107,0.326,125.319,219536,4
4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),Drake,56,12/15/2014,0.77,0.664,0,-5.604,1,0.215,0.000118,0.105,0.472,140.163,321987,4
4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,iLoveMemphis,56,10/9/2015,0.741,0.488,8,-8.253,1,0.000235,0,0.0488,0.625,160.018,181081,4
6dVcHbKVKid0REz9kZyT0Q,Downtown,Macklemore & Ryan Lewis featuring Eric Nally Melle Mel Kool Moe Dee and Grandmaster Caz,42,2/25/2016,0.823,0.609,1,-4.524,1,0.0948,0,0.267,0.721,109.734,292640,4
1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,70,10/27/2014,0.747,0.861,8,-5.251,1,0.113,0,0.026,0.859,103.966,190240,4
0k6DnZMLoEUH8NGD5zh2SE,Ayo,Tyga,70,2/24/2015,0.823,0.563,6,-5.095,1,0.0399,0,0.0851,0.682,98.031,225227,4
5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,Luke Bryan,63,8/7/2015,0.597,0.86,1,-2.315,1,0.196,0,0.087,0.818,172.064,190587,4
4UaWrzY75h1tAvlxa4NKP9,Blessings - Extended Version,Kanye West,54,2/3/2015,0.645,0.606,10,-8.074,0,0.292,0,0.129,0.121,118.8,301960,4
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,76,6/30/2014,0.717,0.455,5,-8.303,1,0.0846,0,0.11,0.389,127.812,200733,4
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,67,5/4/2015,0.399,0.787,1,-2.88,1,0.0197,6.07E-05,0.0685,0.572,117.089,216120,5
7FC9Lng8iXU081lbigu8m8,Heartbeat Song,Kelly Clarkson,64,2/27/2015,0.49,0.798,6,-3.66,1,0.0137,0,0.0627,0.479,149.109,198733,4
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Justin Bieber,77,5/10/2019,0.798,0.675,6,-5.041,1,0.0912,0,0.0894,0.842,101.956,219947,4
4z7gh3aIZV9arbL9jJSc5J,Ghost,Ella Henderson,57,1/13/2015,0.68,0.84,9,-3.823,1,0.0457,8.66E-06,0.143,0.468,104.975,213213,4
5zUQZjVB6bfewBXWqsP9PY,Here,Alessia Cara,64,11/13/2015,0.376,0.821,0,-3.974,1,0.0785,0,0.0823,0.331,120.462,199453,4
2HDhsfCmbVjLHYXK32jaCC,Waves - Robin Schulz Remix,T.I.,53,11/13/2014,0.776,0.475,1,-9.459,1,0.012,3.08E-05,0.156,0.415,119.99,190846,4
7qCAVkHWZkF44OzOUKf8Cr,El Perdón (with Enrique Iglesias),Enrique Iglesias,72,1/20/2017,0.628,0.69,8,-5.83,1,0.443,0,0.113,0.66,179.908,205907,4
7seTcUFOhn5caSDbiSfsp0,She Knows,Juicy J,66,1/20/2015,0.706,0.572,8,-5.799,0,0.0262,0,0.585,0.574,139.982,214726,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,82,11/17/2014,0.672,0.52,8,-7.747,1,0.859,0,0.115,0.37,120.001,226600,4
5lFDtgWsjRJu8fPOAyJIAK,Back To Back,Drake,66,7/31/2015,0.893,0.48,1,-3.728,0,0.00855,0,0.116,0.382,86.976,170638,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Disciples,75,7/17/2015,0.738,0.868,11,-4.373,0,0.0392,0.00169,0.388,0.336,122.003,212640,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,89,3/20/2020,0.514,0.73,1,-5.934,1,0.00146,9.54E-05,0.0897,0.334,171.005,200040,4
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,84,9/6/2019,0.695,0.762,0,-3.497,1,0.192,0.00244,0.0863,0.553,120.042,215280,4
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,79,12/6/2019,0.896,0.586,10,-6.687,0,0.104,0,0.79,0.642,116.971,196653,4
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,80,3/27/2020,0.793,0.793,11,-4.521,0,0.0123,0,0.0951,0.679,123.95,183290,4
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),Roddy Ricch,80,4/17/2020,0.746,0.69,11,-7.956,1,0.247,0,0.101,0.497,89.977,181733,4
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,84,12/13/2019,0.676,0.771,8,-3.675,1,0.0237,7.00E-06,0.102,0.569,99.048,207133,4
1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),Drake,71,5/15/2020,0.795,0.574,2,-6.903,0,0.067,0,0.15,0.537,142.053,237918,4
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,83,6/11/2021,0.775,0.327,11,-7.241,1,0.841,0,0.0821,0.595,91.05,189486,4
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,74,3/8/2019,0.612,0.57,11,-6.642,0,0.278,0,0.0963,0.334,77.004,197293,4
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,84,5/17/2019,0.501,0.405,1,-5.679,1,0.751,0,0.105,0.446,109.891,182161,4
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,80,11/7/2019,0.787,0.673,11,-4.583,0,0.264,3.35E-06,0.0904,0.779,110.962,237893,4
5cYFwgA5dHoqR3xGnlr9ew,I Hope (feat. Charlie Puth),Charlie Puth,63,6/19/2020,0.563,0.576,6,-6.495,1,0.171,0,0.158,0.412,75.019,211605,4
2MbdDtCv5LUVjYy9RuGTgC,Whats Poppin,Jack Harlow featuring DaBaby Tory Lanez and Lil Wayne,75,6/24/2020,0.904,0.723,11,-5.224,0,0.0631,0,0.185,0.835,145.013,227478,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,77,10/17/2019,0.824,0.588,6,-6.4,0,0.692,0.000104,0.149,0.513,98.027,209438,4
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Beyoncé,67,4/29/2020,0.822,0.743,10,-4.772,0,0.016,0,0.127,0.636,84.459,242001,4
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,77,10/10/2019,0.621,0.601,6,-5.616,0,0.0522,0,0.46,0.457,116.735,163636,5
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Quavo,74,2/14/2020,0.806,0.546,9,-6.637,1,0.3,0,0.102,0.874,147.986,212867,4
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,80,11/13/2019,0.704,0.225,6,-14.454,0,0.902,0.657,0.106,0.243,120.006,245426,4
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,Imanbek,67,11/20/2020,0.769,0.719,8,-5.472,1,0.0143,0.00777,0.359,0.863,121.955,176867,4
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,88,12/13/2019,0.548,0.816,0,-4.209,1,0.122,0,0.335,0.557,95.39,174000,4
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,80,11/22/2019,0.459,0.575,3,-4.858,1,0.604,0,0.0885,0.183,111.881,215107,4
0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,78,3/26/2020,0.785,0.431,10,-8.756,0,0.123,0,0.0887,0.236,127.085,159382,4
2wrJq5XKLnmhRXHIAf9xBa,10000 Hours,Dan + Shay and Justin Bieber,77,10/4/2019,0.654,0.63,10,-4.644,1,0.153,0,0.111,0.43,89.991,167693,4
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Megan Thee Stallion,79,8/7/2020,0.935,0.454,1,-7.509,1,0.0194,0,0.0824,0.357,133.073,187541,4
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Roddy Ricch,77,6/28/2019,0.809,0.545,7,-6.678,1,0.392,0,0.151,0.244,97.008,180435,4
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,80,8/21/2020,0.782,0.559,6,-7.106,0,0.125,0,0.385,0.685,129.992,188344,1
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,73,2/7/2020,0.774,0.554,0,-7.909,1,0.207,0,0.132,0.349,99.034,162547,4
6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,75,3/20/2020,0.537,0.746,10,-5.507,0,0.0236,1.01E-06,0.156,0.252,170.062,198267,4
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,75,9/27/2019,0.769,0.787,11,-3.909,1,0.189,0,0.129,0.836,126.77,159715,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,79,1/10/2020,0.488,0.343,4,-8.985,1,0.556,0,0.21,0.0978,102.819,206459,4
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,72,4/17/2019,0.682,0.919,0,-3.18,0,0.256,0,0.442,0.535,95.982,159736,4
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,73,4/3/2020,0.834,0.454,1,-9.75,0,0.321,6.15E-06,0.114,0.837,81.618,247059,4
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,77,3/27/2020,0.73,0.729,4,-3.434,0,0.167,1.39E-06,0.349,0.467,113.011,221820,4
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,76,4/27/2018,0.631,0.591,7,-5.785,1,0.657,0,0.11,0.489,97.074,205453,4
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jason Derulo,77,6/11/2020,0.767,0.481,0,-8.52,0,0.234,0,0.269,0.761,150.076,171375,4
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Drake,77,6/28/2019,0.696,0.454,1,-6.756,0,0.123,0,0.155,0.136,92.928,260640,4
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),DaBaby,75,12/6/2019,0.724,0.491,8,-6.024,1,0.018,1.29E-05,0.0887,0.383,105.046,170746,4
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,85,11/20/2020,0.746,0.765,6,-4.41,0,0.0112,0,0.0936,0.737,114.044,199054,4
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Young Thug,76,5/8/2020,0.755,0.578,0,-8.932,0,0.316,0,0.25,0.581,94.148,176960,4
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Mustard,73,12/6/2019,0.831,0.499,11,-8.442,0,0.269,0,0.3,0.511,97.956,220487,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Lil Durk,79,8/14/2020,0.761,0.518,0,-8.871,1,0.244,3.47E-05,0.107,0.522,133.976,261493,4
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,65,11/8/2019,0.882,0.602,11,-5.554,1,0.0177,0,0.178,0.43,142.959,183011,4
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),beabadoobee,81,2/8/2020,0.726,0.431,8,-8.765,0,0.731,0,0.696,0.348,144.026,173333,4
0TK2YIli7K1leLovkQiNik,Señorita,Camila Cabello,79,6/21/2019,0.759,0.54,9,-6.039,0,0.037,0,0.0945,0.75,116.947,190960,4
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,80,10/4/2019,0.598,0.427,7,-8.764,0,0.0546,5.83E-06,0.21,0.0605,76.469,175721,4
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,82,3/29/2019,0.701,0.425,7,-10.965,1,0.328,0.13,0.1,0.562,135.128,194088,4
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),iann dior,83,3/26/2021,0.701,0.716,7,-3.671,0,0.174,0,0.324,0.732,91.007,140533,4
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Ariana Grande,73,5/22/2020,0.672,0.855,9,-3.764,1,0.021,0,0.323,0.646,123.056,182200,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),DaBaby,80,7/3/2020,0.823,0.586,6,-6.606,0,0.114,0,0.193,0.347,125.971,190476,4
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),J Balvin,73,10/12/2019,0.721,0.716,10,-7.037,0,0.0334,0.00084,0.237,0.667,104.994,221714,4
591ks2A0o7ratTpiRdI7M6,Heart On Ice,Rod Wave,70,6/14/2019,0.732,0.387,10,-8.47,0,0.0493,0,0.141,0.242,157.875,159670,3
5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),Gwen Stefani,65,12/13/2019,0.463,0.653,0,-5.515,1,0.111,0.000136,0.172,0.233,143.912,194867,4
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,63,9/21/2018,0.689,0.412,7,-7.523,0,0.488,0.00016,0.0659,0.537,126.754,184060,4
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),Marshmello,79,7/10/2020,0.625,0.814,0,-5.181,1,0.0172,0,0.158,0.535,144.991,205485,4
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,75,4/19/2019,0.715,0.624,4,-3.046,0,0.11,0,0.123,0.412,158.087,173325,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),Julia Michaels,77,10/17/2019,0.464,0.473,1,-10.086,1,0.866,0,0.109,0.604,75.801,208687,4
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),42 Dugg,72,5/1/2020,0.926,0.542,1,-5.064,1,0.135,0,0.0877,0.564,135.14,181929,4
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,69,1/3/2020,0.687,0.514,9,-6.612,0,0.366,0,0.116,0.494,145.921,210427,4
7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,72,10/25/2019,0.706,0.358,6,-8.331,1,0.677,0,0.107,0.478,75.991,186240,4
4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,68,11/22/2019,0.512,0.58,3,-6.658,0,0.621,1.72E-05,0.513,0.303,159.847,178147,3
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,77,1/6/2019,0.878,0.525,5,-6.832,1,0.183,0,0.0714,0.694,112.022,158571,4
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Juice WRLD,83,1/17/2020,0.808,0.745,10,-5.26,0,0.145,0,0.292,0.829,165.995,210800,4
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),YoungBoy Never Broke Again,75,10/4/2019,0.474,0.631,5,-5.884,0,0.0687,0,0.132,0.425,180.051,189323,4
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,71,4/21/2020,0.728,0.431,6,-9.966,0,0.749,0,0.0996,0.629,130.022,147800,4
3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,Maddie & Tae,68,4/10/2020,0.596,0.522,9,-6.633,1,0.373,0,0.291,0.443,76.042,188320,4
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),Drake,74,7/17/2020,0.8,0.56,5,-4.818,0,0.057,0,0.134,0.45,163.071,200221,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,65,10/28/1994,0.336,0.627,7,-7.463,1,0.164,0,0.0708,0.35,150.273,241107,4
14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,Lee Brice,71,4/10/2020,0.643,0.79,4,-6.079,1,0.294,0,0.107,0.8,95.987,188893,4
10xuH52YSXHWFwCaF1fsDd,Hard To Forget,Sam Hunt,64,4/3/2020,0.689,0.689,4,-5.517,1,0.23,0,0.57,0.664,130.069,204760,4
6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,Luke Bryan,63,3/13/2020,0.641,0.842,9,-4.872,1,0.0969,0,0.169,0.738,89.997,193427,4
1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,70,9/13/2019,0.703,0.594,5,-6.146,0,0.342,0,0.123,0.475,153.848,114893,4
4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],Gunna,67,12/20/2019,0.845,0.631,7,-8.206,0,0.188,0,0.0806,0.545,111.983,279907,4
0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Lee Brice,69,2/14/2020,0.591,0.815,10,-4.725,1,0.168,8.68E-06,0.142,0.306,118.024,198689,4
7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,Lil Baby,69,2/28/2020,0.585,0.641,6,-4.269,0,0.0286,0,0.316,0.266,88.284,197530,4
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],Juice WRLD,73,3/13/2020,0.655,0.441,9,-5.245,0,0.474,0,0.099,0.273,139.957,225857,4
44gRhRi2OhEf7moAUj6MD1,The Bigger Picture,Lil Baby,67,6/12/2020,0.59,0.618,1,-5.756,1,0.0127,0,0.244,0.153,96.459,252729,3
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,70,6/7/2019,0.795,0.496,0,-5.883,1,0.108,0,0.0645,0.874,94.01,183000,4
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),Roddy Ricch,74,7/3/2020,0.49,0.618,1,-5.655,1,0.0221,3.77E-06,0.259,0.286,99.7,201600,4
5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,Lil Baby,68,2/28/2020,0.827,0.552,4,-7.571,0,0.0169,0,0.122,0.408,124.011,205760,4
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Justin Bieber,81,5/8/2020,0.597,0.45,8,-6.658,1,0.223,0,0.382,0.537,178.765,228482,3
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),Lil Tjay,77,7/3/2020,0.48,0.602,10,-6.335,0,0.487,0,0.0848,0.269,179.798,213333,4
7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,72,1/17/2020,0.591,0.585,2,-6.35,1,0.143,0,0.109,0.324,110.94,205473,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,80,7/26/2019,0.548,0.805,7,-5.732,1,0.212,0.000389,0.408,0.648,142.094,216387,4
3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),Gus Dapperton,62,11/13/2020,0.862,0.631,7,-4.746,1,0.291,0.000209,0.123,0.841,128.978,223488,4
5Fhe63YOMZsGdB3CgCDuBi,Even Though I'm Leaving,Luke Combs,68,11/8/2019,0.554,0.755,2,-6.04,1,0.225,0,0.301,0.624,77.962,225253,4
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,Kid Cudi,75,4/24/2020,0.716,0.537,0,-7.648,0,0.233,0,0.157,0.28,129.979,165978,4
7f5trao56t7sB7f14QDTmp,Juicy,Tyga,73,11/7/2019,0.785,0.652,0,-2.607,1,0.102,0,0.0697,0.484,170.024,203093,4
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Khalid,75,7/10/2020,0.727,0.626,7,-8.415,1,0.0469,2.58E-05,0.126,0.322,86.97,191406,4
30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,65,11/1/2019,0.701,0.5,8,-8.82,1,0.46,0,0.234,0.409,97.028,205400,4
0qg0GJp7HSewRCVPP4fKGk,Rags2Riches (feat. ATR Son Son),ATR Son Son,63,4/3/2020,0.904,0.26,5,-17.57,0,0.277,0,0.121,0.231,117.967,167147,4
0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert,69,11/1/2019,0.661,0.633,7,-5.986,1,0.038,2.75E-06,0.124,0.613,81.984,209760,4
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,79,7/10/2020,0.65,0.613,9,-6.13,0,0.00336,0,0.267,0.0804,149.972,194621,4
0nGXi46VcQQ56ZJR428MKS,Does To Me (feat. Eric Church),Eric Church,66,11/8/2019,0.616,0.849,0,-4.897,1,0.311,0,0.311,0.638,113.065,223320,4
48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),Jhené Aiko,68,1/17/2020,0.572,0.519,2,-7.092,0,0.536,0,0.102,0.35,128.331,181860,4
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Emilee,77,11/26/2019,0.674,0.774,11,-7.567,0,0.0686,0.00188,0.393,0.33,112.05,176547,4
5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,Morgan Wallen,75,1/8/2021,0.62,0.869,6,-5.479,1,0.615,0,0.131,0.597,126.019,216573,4
0nYvjcSlCgjcwogQAwIwNp,Lovin' On You,Luke Combs,67,11/8/2019,0.572,0.949,4,-4.865,1,0.00165,0.000195,0.163,0.53,118.974,194867,4
3sKz6Sd72K0ofPWcJPPk6H,Said Sum,Moneybagg Yo,65,9/18/2020,0.929,0.667,8,-6.789,0,0.0185,0,0.1,0.274,126.998,155168,4
2rTnVB1bvwxHtaIl4uVu7f,Slide,YG,64,9/27/2019,0.832,0.469,10,-9.141,0,0.0807,8.26E-06,0.207,0.197,97.023,238321,4
1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),Roddy Ricch,70,8/10/2020,0.867,0.744,2,-5.171,1,0.268,0,0.0713,0.645,84.005,173288,4
